sample_id,WAFER_ID,STAGE,cohort,condition,route,excluded_extreme,native_phase_fallback,p3_cpp,native_cpp_primary_end,native_cpp_start
5ec10f5d5c9ce8df7f5d,4187773526,A,training,Cond1,456,False,False,572,487,497
5a5215d84a49f7812488,4187773530,A,training,Cond1,456,False,False,568,483,493
afd0f1c92ef4e9c35934,4187773534,A,training,Cond1,456,False,False,579,489,499
f1a75cb50c4e50cdb7eb,4187773534,B,training,Cond2,456,False,False,582,967,1005
4071d38d9469e642c058,4189773378,B,training,Cond2,456,False,False,565,957,995
c8a736a5e6670d0711a1,4189773390,A,training,Cond1,456,False,False,571,486,496
486594a855261fa51b98,4189773394,B,training,Cond2,456,False,False,576,964,1002
3328d0ed5c1d7e8a96db,4189773398,A,training,Cond1,456,False,False,569,484,494
572b0d85d1a269526324,4189773402,A,training,Cond1,456,False,False,568,483,493
0c802fc5e699bf24205a,4189773406,B,training,Cond2,456,False,False,575,963,1001
7dbbfcfe6573aa7baa92,4189773414,A,training,Cond1,456,False,False,572,487,497
ae5f4795f2fe74afd98f,4189773414,B,training,Cond2,456,False,False,578,965,1003
4decafc842da4589c822,4189773418,B,training,Cond2,456,False,False,574,962,1000
5ab95d62eea5eb327903,4189773434,B,training,Cond2,456,False,False,573,961,999
a08656d04d877566ae1d,4189773472,B,training,Cond2,456,False,False,568,960,998
3bd1069c1c829a2ca0da,4189773476,B,training,Cond2,456,False,False,567,959,997
4279476baffb621649d9,4189773480,A,training,Cond1,456,False,False,560,480,490
184127e4e5651dda328e,4189773480,B,training,Cond2,456,False,False,567,959,997
3a07c674b80dcdfe902c,4199773446,B,training,Cond2,456,False,False,383,842,873
30087332c753626c270d,4199773454,A,training,Cond1,456,False,False,358,341,347
2cd281340b7bb19f983a,4199773466,A,training,Cond1,456,False,False,355,338,344
dfc466e14b3f5260e81a,4199773466,B,training,Cond2,456,False,False,368,832,863
145ecbacd9f4af3071b5,4199773632,B,training,Cond2,456,False,False,387,845,877
afe7f6e590165901d04b,4199773636,A,training,Cond1,456,False,False,362,345,351
b009b83ae1df8897e4f9,4199773636,B,training,Cond2,456,False,False,374,838,869
ef28481fa1c5c5b4b4c3,4199773640,B,training,Cond2,456,False,False,378,840,871
58f39e77e5a7362474f4,4199773644,B,training,Cond2,456,False,False,383,842,873
2089d8c28b0048b3abf2,4199773668,B,training,Cond2,456,False,False,369,833,864
b2b3336d07d7823366c0,4199773684,A,training,Cond1,456,False,False,377,355,362
b939e5b4812bd588193e,4199773692,A,training,Cond1,456,False,False,362,345,351
6b367f52d857b59835bf,4201773382,B,training,Cond2,456,False,False,387,845,877
2ba11e4561cce9e55733,4201773386,B,training,Cond2,456,False,False,385,844,876
e6407751fde1c2ac3d5f,4201773390,A,training,Cond1,456,False,False,358,341,347
9d31c447a4c94715a3b0,4201773406,A,training,Cond1,456,False,False,364,347,353
e3a5c3d544792e0f40b0,4201773430,B,training,Cond2,456,False,False,366,830,861
b9909663c879c896bce0,4201773434,A,training,Cond1,456,False,False,358,341,347
c7b2ef798c2cfb8aed5a,4201773438,A,training,Cond1,456,False,False,355,338,344
b0c5cbfdd2f8bfcab953,4201773440,B,training,Cond2,456,False,False,374,838,869
24611b0c3a1a77bdc5b9,4201773444,A,training,Cond1,456,False,False,358,341,347
ce5cff94cbcd745c3269,4201773444,B,training,Cond2,456,False,False,368,832,863
a8269bf0b178851e75cd,4203773450,A,training,Cond1,456,False,False,349,333,339
b2f60a2f1c89a25b3c46,4203773450,B,training,Cond2,456,False,False,355,826,857
a792402a9f32fa3dfa0c,4203773632,A,training,Cond1,456,False,False,352,336,342
858fd9c1e58c59e2aa99,4203773636,B,training,Cond2,456,False,False,358,827,858
2bd265fc0dff6f16add9,4203773640,A,training,Cond1,456,False,False,353,337,343
b559b167ff6fcf9c747b,4203773652,A,training,Cond1,456,False,False,361,344,350
3fbd701ac01029c806ed,4203773652,B,training,Cond2,456,False,False,372,836,867
d37ad852ca1246d4f900,4203773680,B,training,Cond2,456,False,False,358,827,858
65c8cbb8d1c2aed707f1,4203773692,A,training,Cond1,456,False,False,352,336,342
369187d96b6d6aae1112,4207773458,A,training,Cond1,456,False,False,409,383,390
20800c07e1802ae72dc1,4207773470,A,training,Cond1,456,False,False,398,373,380
9bc18f533a9ebd0bbf4d,4207773656,A,training,Cond1,456,False,False,398,373,380
7f450f67115e2887dc83,4207773660,A,training,Cond1,456,False,False,399,374,381
41d50a7c83d1bf7c4b96,4207773668,A,training,Cond1,456,False,False,398,373,380
d3a31746ae8129f1542b,4207773688,A,training,Cond1,456,False,False,395,371,378
f655dc637452f9c5a852,4207773688,B,training,Cond2,456,False,False,400,855,887
7936d91f10be14d89df3,4209773402,B,training,Cond2,456,False,False,396,853,885
a6ea3a5b7e17f4452ed0,4209773406,B,training,Cond2,456,False,False,396,853,885
c16f510cd0b9917a064d,4209773410,A,training,Cond1,456,False,False,385,364,371
e5f7c074bc8b691adb71,4209773414,B,training,Cond2,456,False,False,392,850,882
8fba40e04df205844e0d,4209773418,A,training,Cond1,456,False,False,386,365,372
09571d7d8d8e5b437671,4209773422,B,training,Cond2,456,False,False,390,849,881
5ef14b1da775fc049f0c,4209773426,B,training,Cond2,456,False,False,390,849,881
13828610693c8a37ce11,4209773430,B,training,Cond2,456,False,False,393,851,883
05732127d7190631e59a,4209773434,A,training,Cond1,456,False,False,385,364,371
abffe847c1f313a19400,4209773456,B,training,Cond2,456,False,False,392,850,882
f8289eca219f6b11271f,4209773460,B,training,Cond2,456,False,False,390,849,881
da8b01c86c0ade218de0,4211773444,A,training,Cond1,456,False,True,385,363,370
7acb6b5e9f17b5a5a95a,4211773448,A,training,Cond1,456,False,False,387,366,373
30b46c8c8ccffa02744a,4211773456,A,training,Cond1,456,False,False,380,358,365
5558f8c408a22a0de551,4211773464,A,training,Cond1,456,False,False,386,365,372
33ddda741481f4a512fa,4211773472,B,training,Cond2,456,False,False,390,849,881
e65808d60850316a24bb,4211773476,A,training,Cond1,456,False,False,386,365,372
ab13ff46fbfec52042e9,4211773476,B,training,Cond2,456,False,False,392,850,882
ad89a91f75666b7ca373,4211773480,B,training,Cond2,456,False,False,390,849,881
701d5ffd3f057f831ef3,4211773500,B,training,Cond2,456,False,False,390,849,881
bd590cf00302e4f428f0,4211773666,B,training,Cond2,456,False,False,390,849,881
f92006ade6363c745e2f,4211773670,A,training,Cond1,456,False,False,378,356,363
be6b92fa743d751d04f3,4211773678,B,training,Cond2,456,False,False,385,844,876
89e19de8a44a00008985,4211773694,A,training,Cond1,456,False,False,387,366,373
524e1839f474ed890f47,4213773664,A,training,Cond1,456,False,False,365,348,354
663819767f329d52aa05,4213773668,A,training,Cond1,456,False,False,375,353,360
06dea63d62112b1f2fb1,4213773698,A,training,Cond1,456,False,False,375,353,360
f61cbf2fe49588fabab1,4213773698,B,training,Cond2,456,False,False,383,842,874
79544a9ba6b80ccc3cc4,4213773706,B,training,Cond2,456,False,False,383,842,873
675a9ef8a9e21e23b9bc,4213773710,A,training,Cond1,456,False,False,369,350,357
40d95cc39c24ca2d0c68,4213773710,B,training,Cond2,456,False,False,380,841,872
a1c4f003f5a6897bce34,4213773714,A,training,Cond1,456,False,False,375,353,360
14169af98dbc945f079f,4213773714,B,training,Cond2,456,False,False,383,842,874
6b0b695b7eae1364d358,4213773718,A,training,Cond1,456,False,False,369,350,357
6c4b32ef917cf84040e5,4213773722,A,training,Cond1,456,False,False,375,353,360
7e6a2ed42b71457b5991,4213773726,B,training,Cond2,456,False,False,383,842,873
fbd06bf465befe638ac5,4213773730,B,training,Cond2,456,False,False,380,841,872
b634cb3fbaadf7ab51ed,4213773734,A,training,Cond1,456,False,False,374,352,359
3f1baaaacef8b469d64f,4213773734,B,training,Cond2,456,False,False,384,843,875
b46d7568619ad4418739,4213773738,A,training,Cond1,456,False,False,374,352,359
4d044ae9db7d0ff5c5e7,4213773746,A,training,Cond1,456,False,False,377,355,362
2fdd70803e22d44657ed,4215773456,B,training,Cond2,456,False,False,467,896,928
c9d7ae1986a7d957978f,4215773500,B,training,Cond2,456,False,False,468,897,929
0783fc117a9bd1998402,4215773674,B,training,Cond2,456,False,False,443,881,913
aa23d8aa8b6e383749ff,4217773676,B,training,Cond2,456,False,False,431,873,905
6683ca9298f00ce67485,4217773684,A,training,Cond1,456,False,False,427,397,404
a6df3865bce97211f7d4,4217773688,A,training,Cond1,456,False,False,427,397,404
ef2cb84afc838328033e,4217773702,B,training,Cond2,456,False,False,451,885,917
8f3aee2ad454769d77af,4217773706,B,training,Cond2,456,False,False,439,877,909
5c8dbcc357ad3424b3de,4217773742,B,training,Cond2,456,False,False,442,880,912
835c954a05733f484d8b,4217773754,B,training,Cond2,456,False,False,442,880,912
2573becf1145706ae46c,4219773440,A,training,Cond1,456,False,False,419,390,397
331968bdc2eaf190f687,4219773444,A,training,Cond1,456,False,False,427,397,404
8d8f896ebe43c0240444,4219773448,A,training,Cond1,456,False,False,422,392,399
152aef14e7cdb164a892,4219773448,B,training,Cond2,456,False,False,431,873,905
28965af9a320d41be0bc,4219773452,A,training,Cond1,456,False,False,419,390,397
9dfc288fc83f207d8179,4219773488,B,training,Cond2,456,False,False,433,875,907
7c77a691c466610620c5,4219773492,A,training,Cond1,456,False,False,426,396,403
a1a3540361916809d36a,4219773492,B,training,Cond2,456,False,False,435,876,908
f56439fa66304647b64e,4219773496,A,training,Cond1,456,False,False,426,396,403
62f7ac5fb8a82e835932,4219773500,B,training,Cond2,456,False,False,432,874,906
ecfa7e532de1aa72f48b,4219773682,B,training,Cond2,456,False,False,423,868,900
c279782e98540050bf23,4219773694,A,training,Cond1,456,False,False,406,380,387
a115d5458653bf54403e,4221773640,A,training,Cond1,456,False,False,399,374,381
218d674e18b0f9d282d8,4221773702,A,training,Cond1,456,False,False,423,393,400
a80492c7189ca776443b,4221773722,A,training,Cond1,456,False,False,422,392,399
522e8feeee059f3ebba7,4221773730,B,training,Cond2,456,False,False,413,860,892
bd730a0d65823f56b11a,4221773746,B,training,Cond2,456,False,False,416,863,895
32c432133fecc90ceee0,4221773754,B,training,Cond2,456,False,False,413,860,892
d5df67c39295e6b33d37,4223773444,A,training,Cond1,456,False,False,515,447,457
60acecec229c557b43da,4223773448,A,training,Cond1,456,False,False,517,449,459
f5d80118c51d41c216b4,4223773452,A,training,Cond1,456,False,False,569,484,494
62ad76e41df98f70c93c,4223773452,B,training,Cond2,456,False,False,574,962,1000
cfab45ebc665c56b60ac,4223773476,A,training,Cond1,456,False,False,517,449,459
b13ac4ea6576c80cbbf7,4223773476,B,training,Cond2,456,False,False,525,927,959
1a97382f78c1b0eeb39d,4223773480,A,training,Cond1,456,False,False,514,446,456
42d9fc890a31488584f8,4223773484,A,training,Cond1,456,False,False,515,447,457
4b3622234087f64f666d,4223773488,B,training,Cond2,456,False,False,525,927,959
bc3da393947d1d9b3a2e,4223773496,B,training,Cond2,456,False,False,521,924,956
ac0b0c81d467e908f262,4223773638,B,training,Cond2,456,False,False,513,920,952
71d3d3c182172cbc3634,4225773644,A,training,Cond1,456,False,False,493,433,441
93d2ec79701cd1558620,4225773652,A,training,Cond1,456,False,False,500,438,447
f2c9362bff2fc061dcb0,4225773698,B,training,Cond2,456,False,False,507,918,950
ef6b8c96f2ed0678b801,4225773702,A,training,Cond1,456,False,False,498,436,444
a9d029bbd0017027ee48,4225773702,B,training,Cond2,456,False,False,507,918,950
385c7b7a30aaea2485cc,4225773710,B,training,Cond2,456,False,False,522,925,957
0958feb27d536fdaa0c4,4225773730,A,training,Cond1,456,False,False,498,436,445
abfc8127f8d93386b57d,4225773738,A,training,Cond1,456,False,False,497,435,443
e266fdfa3f8ef8391a62,4225773746,A,training,Cond1,456,False,False,500,438,447
68241b0b167db4d4da3c,4225773750,A,training,Cond1,456,False,False,500,438,447
c4e0deec9d52c595cf6f,4225773750,B,training,Cond2,456,False,False,506,917,949
44f6afd9cfb931b82a8a,4227773484,A,training,Cond1,456,False,False,489,431,439
c4bc2de7cbe95466f059,4227773488,B,training,Cond2,456,False,False,493,909,941
5c064148fab92d344748,4227773492,A,training,Cond1,456,False,False,493,433,441
dc9bf793c350d300314e,4227773500,A,training,Cond1,456,False,False,489,431,439
d3a372c400c8ee905193,4227773500,B,training,Cond2,456,False,False,495,911,943
f5479a88bb74de5d1889,4227773654,B,training,Cond2,456,False,False,500,913,945
f3708373f1592353fed9,4227773658,B,training,Cond2,456,False,False,492,908,940
2ed601f8363344287667,4227773662,B,training,Cond2,456,False,False,491,907,939
05e352c7aee30e0a91c1,4229773632,B,training,Cond2,456,False,False,483,905,937
453ab257557a3b1e6f91,4229773652,A,training,Cond1,456,False,False,467,417,425
da119b0997220e516e38,4229773652,B,training,Cond2,456,False,False,471,898,930
2c6024ef3dd4f9d610bb,4229773698,A,training,Cond1,456,False,False,486,428,436
0c29fb793554617c1a8e,4229773718,A,training,Cond1,456,False,False,478,426,434
443d250ea3f75ec39f7f,4229773722,A,training,Cond1,456,False,False,486,428,436
22a4b8985d7779eb27d1,4229773722,B,training,Cond2,456,False,False,491,907,939
305696561e25592509d9,4229773726,B,training,Cond2,456,False,False,505,916,948
1dca7527b4e57c0f235c,4229773730,B,training,Cond2,456,False,False,483,905,937
629e72e14a4a7951e7b2,4229773746,A,training,Cond1,456,False,False,475,424,432
e6aa46452be5290f2ee7,4229773746,B,training,Cond2,456,False,False,480,902,934
84401df588888d7bc7e7,4229773758,B,training,Cond2,456,False,False,484,906,938
f6adb18289bfa8d6e03d,-4230160606,B,validation,Cond2,456,False,False,334,812,843
02e436eb18826107a8a1,-4230160594,A,validation,Cond1,456,False,False,301,309,314
828c5c6d5d8c61cb58e1,-4230160432,A,validation,Cond1,456,False,False,365,348,354
d7ab3019b08390a6cfca,-4230160404,A,validation,Cond1,456,False,False,358,341,347
907edd6bb2a530b4371e,-4230160404,B,validation,Cond2,456,False,False,367,831,862
e43846f3cc235cde6504,-4228160698,A,validation,Cond1,456,False,False,310,313,318
d11f8b621634b39d02a1,-4228160694,A,validation,Cond1,456,False,False,296,303,308
6e95618ca6713de474ae,-4228160608,A,validation,Cond1,456,False,False,289,296,301
ba895590c5a78614f6a7,-4226160408,A,validation,Cond1,456,False,False,285,293,298
53eaf315e45adf6673c7,-4224160702,A,validation,Cond1,456,False,False,268,276,280
0f2389aeacbed3fd27d0,-4224160686,B,validation,Cond2,456,False,False,277,773,797
c7f662c7c936793211ac,-4224160654,B,validation,Cond2,456,False,False,291,785,812
7f13d3d324bd319b21a9,-4224160646,B,validation,Cond2,456,False,False,286,780,806
0262aad6c4f544577e9c,-4222160420,B,validation,Cond2,456,False,False,343,820,851
29630c13e9d79659d087,-4220160592,B,validation,Cond2,456,False,False,336,814,845
c70ea23d535b980e7fa1,-4220160588,B,validation,Cond2,456,False,False,336,814,845
a746eb4532a8496fa3fc,-4220160584,A,validation,Cond1,456,False,False,338,329,334
89e49c9c38aeafb547bb,-4216160666,B,validation,Cond2,456,False,False,318,798,827
d8813bb6461346f138c5,-4216160662,B,validation,Cond2,456,False,False,324,804,835
4dabe82281322dd9ae8d,-4216160654,A,validation,Cond1,456,False,False,320,323,328
92bdd2e8a69face6d0b7,-4216160646,A,validation,Cond1,456,False,False,316,319,324
8b63ee00a3ba96590b65,-4141512128,B,validation,Cond2,456,False,False,378,840,871
e2982b1b4c3f002e6329,-4141512100,A,validation,Cond1,456,False,False,369,351,358
7f6a8a463044f8bedd3d,-4113511822,A,validation,Cond1,456,False,False,268,276,280
43e629248987f68e519e,-4113511804,A,validation,Cond1,456,False,False,275,284,288
a83de54d465f5cb81ccb,-4113511800,A,validation,Cond1,456,False,False,277,287,291
bbab8b2708d9ab5a6aee,-4113511784,A,validation,Cond1,456,False,False,273,282,286
2b4a29e6a9f1acebd6f1,-4113511764,A,validation,Cond1,456,False,False,276,286,290
802f16589942a04dafa8,-4113511760,B,validation,Cond2,456,False,False,285,779,805
c188a41b25b300b96a7a,-4111512054,A,validation,Cond1,456,False,False,369,350,356
0c2a9a5204a36526421a,-4045511860,A,validation,Cond1,456,False,False,648,538,549
aad8247e4605a919c1f5,-4045511832,A,validation,Cond1,456,False,False,639,531,542
da9391e19520cc1fad36,-4045511828,B,validation,Cond2,456,False,False,665,1021,1062
9420a085cea3ab285dc0,-4043511780,A,validation,Cond1,456,False,False,638,530,541
536f130ec00fab4f3d2c,-4039511788,B,validation,Cond2,456,False,False,802,1108,1155
a66d78e43ba3b6529ffb,-4037511816,B,validation,Cond2,456,False,False,699,1044,1086
e9cd4c7d0abe2a473fda,-4035511610,B,validation,Cond2,456,False,False,719,1055,1097
0babdb761f4b2d9d3bc5,-4033511554,B,validation,Cond2,456,False,False,736,1067,1112
64e74184f90135c6bfea,-4033511524,B,validation,Cond2,456,False,False,751,1075,1120
a5473f8af252e2caeb21,-4027511572,A,validation,Cond1,456,False,False,438,403,410
8fe8f81adbe918ae385b,-4025511562,B,validation,Cond2,456,False,False,462,891,923
994126d735567722e3a8,-4025511558,B,validation,Cond2,456,False,False,463,892,924
a44fc31948d2e2d835b2,-4025511554,B,validation,Cond2,456,False,False,461,889,921
8855d674c5b6858c6318,-4025511492,A,validation,Cond1,456,False,False,472,421,429
aaae3316802bb0e985ef,-4023511754,B,validation,Cond2,456,False,False,482,904,936
6638a17cc405df12960e,-4019511786,A,validation,Cond1,456,False,True,534,459,469
a4f3938550d07e6b6bd4,-3784722778,A,validation,Cond1,456,False,False,402,376,383
a1e24698a454e9130e15,-3780722746,B,validation,Cond2,456,False,False,953,1200,1250
6fea2ad58175b6cfd403,-2701400556,A,validation,Cond1,456,False,False,405,379,386
0129d2eb11ab1b2e5856,-2697400572,B,validation,Cond2,456,False,False,266,765,787
babbe8dd2e16a36567ca,-2697400556,B,validation,Cond2,456,False,False,268,767,791
5bb885b9f74a9308eb4a,-2697400354,B,validation,Cond2,456,False,False,268,767,789
5e2cd51318771fb8e12a,-2579249780,A,validation,Cond1,456,False,False,330,326,331
8249ff20fcd08f77241f,-2569250018,A,validation,Cond1,456,False,False,755,598,612
505d1e50e241db2a59c7,-2565250038,B,validation,Cond2,456,False,False,440,878,910
fbe197aea1f068b2a304,-2565250034,A,validation,Cond1,456,False,False,420,391,398
9997feeaa1ef73777596,-2151929764,B,validation,Cond2,456,False,False,526,928,961
534259c723397a8caf3f,-2143929776,B,validation,Cond2,456,False,False,467,895,927
6dc3424dfb73edbc468b,-2143929752,A,validation,Cond1,456,False,False,455,410,417
06c305d1b62943d60095,-2143929706,A,validation,Cond1,456,False,False,454,409,416
2b04327a29d757ea64cf,-2143929698,B,validation,Cond2,456,False,False,461,890,922
19ee154edb10a2b6819a,-2139929768,A,validation,Cond1,456,False,False,505,441,450
720a8ee888328650177a,-2139929756,B,validation,Cond2,456,False,False,511,919,951
26e4b7dc239e7071279b,-2139929706,B,validation,Cond2,456,False,False,500,912,944
ae428e5c9107ba6ff91d,-2137929706,A,validation,Cond1,456,False,False,469,418,426
